Date,AAPL,ABB,ADBE,AEP,AMGN,AMZN,BA,BBD,BP,BTI,C,CAT,CB,CELG,CODI,COST,CRH,CVS,D,E,EIX,EOG,ETN,FDX,GOOGL,GSK,HMC,HON,HRG,IEP,INTC,JNJ,JPM,MDLZ,MS,MSFT,NEE,NFLX,NVDA,NVS,OKE,OXY,PICO,REX,RIO,SAP,SCHW,SU,TM,TSM,UN,WBA,WEC,WMT
2010-04-13,34.685715,22.38,35.09,34.2,60.9,141.98,71.69,14.425244,59.6,34.895,46.8,67.25,53.51,30.89,15.09,60.55,25.66,37.25,41.82,48.33,34.46,54.2,39.895,90.95,294.73474,39.52,35.21,45.82583,6.75,43.06078,22.82,65.85,46.38,30.73,30.99,30.5,49.61,12.378572,17.72,53.85,20.902643,83.025604,37.14,16.84,60.445,49.16,19.68,34.87,79.1,10.7,31.34,36.91,25.505,55.21
2010-04-14,35.115715,22.6,35.04,34.06,61.2,144.5,71.76,14.44027,60.1,34.705,49.4,67.37,53.91,30.71,15.08,59.87,26.08,37.32,41.74,48.58,34.45,54.72,40.02,94.23,296.46646,39.72,35.28,46.12424,7.08,42.807938,23.69,65.6,47.93,30.89,31.45,31.0,49.52,12.728572,18.13,53.86,20.968307,82.57532,38.83,17.21,61.71,49.88,19.74,35.58,80.36,11.25,31.33,36.98,25.7,54.91
2010-04-15,35.575714,22.61,35.1,33.85,61.07,147.09,72.61,14.477837,60.98,34.045,50.7,68.71,53.65,30.455,15.03,59.44,26.04,37.69,41.55,48.47,34.68,55.475,40.6,97.75,299.2192,39.69,35.27,46.28339,6.8,42.924633,24.37,65.54,48.2,31.09,31.21,30.95,48.9,12.552857,18.12,53.86,21.012081,83.28428,39.48,17.94,61.5725,49.82,19.39,35.3,80.24,11.24,31.02,36.72,25.7,54.36
2010-04-16,35.877144,22.56,34.58,33.97,61.06,147.17,72.1,14.072126,60.5,33.665,48.3,68.23,53.69,30.515,14.96,59.52,26.79,37.72,41.54,47.98,34.51,55.18,40.325,95.39,284.6897,39.91,35.0,46.263496,6.76,43.303894,24.16,65.65,47.75,30.96,30.79,30.98,49.24,12.414286,17.35,53.57,21.055857,82.96812,39.49,17.39,60.35,49.22,19.27,34.49,80.21,11.01,30.89,36.67,25.555,54.59
2010-04-19,35.412857,22.26,34.2,33.81,61.26,143.67,71.28,13.846732,59.52,33.57,49.3,67.7,52.54,30.55,15.03,59.53,26.76,37.21,41.36,47.08,34.01,54.2,39.82,94.27,277.27228,39.38,34.77,45.616943,6.75,43.323345,24.04,66.1,45.7,30.83,29.89,31.25,48.61,12.371428,17.03,53.45,20.841358,81.26277,38.54,17.24,58.7625,48.56,19.12,33.52,79.36,10.9,30.31,36.14,25.43,54.48
2010-04-20,35.607143,22.58,35.14,33.99,61.1,144.64,71.98,13.861758,60.7,34.115,50.6,68.3,52.72,30.605,15.12,59.92,26.99,37.43,41.52,47.71,34.21,55.835,40.89,93.56,280.1101,39.6,34.94,46.18392,6.78,43.449764,24.25,66.2,46.15,30.94,30.52,31.44,50.05,12.488571,17.28,53.77,21.248468,83.87828,37.99,17.46,59.4075,49.06,19.43,34.76,79.44,11.02,30.45,36.33,25.69,54.82
2010-04-21,37.17857,22.3,35.09,34.0,60.0,149.0,74.65,13.959429,60.57,33.925,50.4,67.92,52.87,30.475,14.95,59.56,27.92,37.4,41.58,47.35,34.38,56.11,39.595,92.5,280.4054,39.2,34.86,46.48233,6.76,43.158024,24.13,65.98,46.39,30.56,32.29,31.5,50.5,12.714286,17.15,53.23,21.305376,83.56212,37.91,17.9,57.8925,48.94,19.55,34.54,78.7,10.93,30.61,36.2,25.85,54.57
2010-04-22,38.107143,20.69,36.02,34.04,58.73,151.09,76.0,13.749061,59.55,33.6,48.9,67.65,52.39,29.465,15.16,60.41,27.83,37.08,41.39,47.31,34.15,56.61,39.47,91.94,276.52652,39.03,34.53,47.20846,6.71,42.632893,24.06,65.24,45.12,30.35,32.1,31.53,50.97,14.641429,16.72,52.4,21.546139,81.83761,37.62,17.68,57.5025,49.05,19.62,34.24,77.39,10.98,30.82,36.14,25.915,54.65
2010-04-23,38.88286,21.1,36.29,34.02,59.0,149.09,75.68,13.726521,59.91,33.945,49.5,68.95,53.14,29.91,15.41,60.48,29.07,37.1,41.8,47.83,34.39,56.93,39.695,92.83,274.93494,38.63,34.69,47.526768,6.76,43.27472,24.06,65.04,45.07,30.4,32.16,31.58,51.32,14.365714,16.66,52.59,21.909473,83.84953,37.55,17.59,58.295,49.99,19.91,34.67,77.81,10.98,30.9,36.14,25.99,54.61
2010-04-26,38.922855,21.06,36.35,34.05,59.2,147.73,75.29,13.779114,59.87,34.045,48.0,72.83,53.25,30.295,15.49,60.3,29.44,37.12,42.23,47.56,34.41,57.29,39.94,93.99,272.76776,38.84,35.25,48.17332,6.75,43.760952,24.13,65.2,44.81,30.4,31.96,31.28,51.42,15.671429,16.8,52.33,22.137104,85.056694,37.75,17.71,59.27,50.1,19.95,34.78,79.3,11.11,31.21,35.99,26.0,54.7
2010-04-27,38.262856,20.32,36.0,34.05,58.92,146.44,74.93,13.561233,57.72,33.505,45.7,71.58,52.69,30.01,15.49,60.25,28.6,37.01,41.93,46.82,34.08,56.52,39.775,92.71,269.43445,37.92,35.19,47.97438,6.72,43.362244,23.88,64.88,44.37,30.05,31.23,31.25,51.22,15.151428,16.65,52.02,22.075819,83.8687,37.28,18.06,57.0575,49.73,19.43,34.54,78.82,10.89,31.1,35.69,26.025,54.42
2010-04-28,37.714287,19.67,35.61,33.61,58.56,142.75,72.99,13.606311,57.69,32.515,45.6,70.27,53.85,30.02,15.01,59.49,27.29,37.47,41.42,45.11,33.78,55.195,38.85,91.42,267.68268,37.51,34.92,47.128887,6.74,43.848476,23.46,64.86,43.71,29.93,30.9,31.0,51.06,14.68,16.39,51.47,21.576782,81.7418,36.34,17.87,54.895,47.83,19.25,33.8,77.62,10.75,30.07,35.49,25.565,54.1
2010-04-29,38.57143,19.65,35.56,34.2,59.05,142.45,74.0,14.124719,56.49,32.295,46.3,70.76,54.17,31.735,15.24,59.45,28.13,37.62,41.72,45.15,33.92,55.805,39.515,92.8,268.51852,37.65,34.72,48.292686,6.75,43.95545,23.51,65.34,44.33,30.09,31.76,31.43,51.1,14.85,16.67,51.41,21.874453,82.9777,37.53,18.3,54.5375,47.72,19.52,34.45,78.35,10.6,31.08,36.0,26.12,54.23
2010-04-30,38.65286,19.48,34.99,35.0,59.03,141.4,74.48,14.19985,53.38,31.775,45.5,71.36,53.35,31.16,15.24,59.68,29.31,37.82,42.22,45.23,34.62,57.475,39.57,93.8,269.1091,37.54,34.25,48.37226,6.75,44.04297,23.46,65.34,44.05,30.03,31.08,31.08,52.22,14.838572,16.48,51.49,21.817545,86.6375,37.05,18.29,52.5,48.44,19.45,34.7,78.6,10.65,30.84,36.14,26.605,54.15
2010-05-03,38.26857,19.58,33.96,34.73,57.95,139.44,74.7,14.192337,51.29,31.935,44.8,70.16,53.34,31.16,14.82,59.5,28.68,37.43,42.56,44.77,34.74,57.45,39.545,92.74,266.7267,37.58,33.91,48.272793,6.67,43.77068,23.44,65.62,43.73,30.02,30.6,31.06,53.09,14.83,15.88,50.78,22.259674,87.17401,36.37,17.79,51.35,47.94,19.72,34.79,77.93,10.7,30.57,35.7,26.82,53.95
2010-05-04,37.612858,18.96,33.17,34.53,57.23,135.81,73.45,13.65139,51.32,31.9,43.6,68.56,52.61,30.8,14.43,60.37,27.53,37.39,42.31,43.37,34.47,55.27,38.635,91.24,263.63364,37.12,33.28,47.70581,6.64,43.71233,22.95,65.28,43.36,29.93,30.05,30.55,52.3,14.412857,15.33,50.24,22.00578,84.40521,36.4,17.49,49.07,47.11,19.39,34.9,76.92,10.6,30.04,35.57,26.9,54.57
2010-05-05,36.877144,18.45,33.58,33.68,57.35,131.61,72.04,13.425996,52.0,31.375,42.5,67.44,52.51,30.21,13.85,60.83,25.65,36.88,42.28,42.7,33.87,54.47,37.705,89.64,258.1181,36.44,32.74,46.064556,6.6,42.409225,22.38,65.29,43.37,29.89,29.6,30.09,51.99,14.527143,14.87,49.28,21.677465,81.6939,36.36,16.89,48.98,46.05,19.04,32.63,76.48,10.09,29.4,36.45,26.635,54.95
2010-05-06,36.892857,18.59,33.74,32.93,56.49,132.33,71.49,13.24568,51.69,31.175,42.7,66.94,52.19,30.06,13.87,59.11,24.64,36.3,41.6,41.28,33.75,52.735,37.465,89.28,259.019,36.39,34.0,45.975033,6.59,40.89218,22.38,65.1,42.78,29.82,29.27,29.88,52.0,14.427143,14.7,49.26,21.462967,80.132256,35.15,17.46,48.2,45.59,18.96,31.8,76.21,10.09,29.08,35.73,26.175,54.78
2010-05-07,35.224285,18.23,32.96,32.56,55.28,131.18,69.12,12.854997,50.32,30.315,41.3,64.45,51.51,29.45,13.49,58.7,23.55,35.5,40.93,40.27,33.62,52.28,35.71,86.16,252.91292,34.76,33.25,44.383514,6.45,40.629616,21.7,63.6,41.84,30.44,28.24,28.95,51.97,14.285714,14.33,48.18,20.657503,78.18739,33.6,16.82,47.25,45.03,18.15,30.82,75.88,10.01,27.99,35.4,25.52,53.62
2010-05-10,36.37857,18.75,34.29,33.22,56.95,132.21,71.73,13.749061,49.89,31.145,43.5,67.0,51.93,29.865,13.85,58.99,26.24,36.24,41.97,42.47,34.44,53.885,37.555,88.46,261.67166,35.76,33.59,46.16403,6.55,37.935883,22.56,65.36,43.3,30.59,29.43,29.48,53.0,13.994286,14.98,48.91,21.327263,81.71306,34.2,17.61,50.75,45.78,19.1,32.88,77.6,10.35,29.35,36.0,25.945,53.24
2010-05-11,37.127144,18.84,34.38,33.44,56.74,133.08,72.67,13.719008,49.51,31.16,42.4,66.98,51.79,29.74,14.04,58.3,25.68,36.41,42.18,42.48,34.4,52.705,37.875,89.62,260.2002,35.7,33.14,46.36297,6.85,36.61333,22.86,65.09,42.55,30.78,28.99,29.65,53.27,14.592857,14.69,48.88,21.75626,80.994514,34.36,17.33,49.75,45.88,18.09,32.09,78.29,10.32,29.34,36.44,26.29,52.77
2010-05-12,37.59,19.16,34.93,33.74,56.84,134.13,73.37,13.606311,49.05,31.025,42.3,68.3,53.88,30.1,14.9,58.19,25.6,36.38,41.98,42.27,34.47,54.37,38.635,89.92,256.27628,35.58,33.23,46.7509,6.94,37.352406,23.14,65.05,41.79,30.59,27.9,29.58,52.9,15.415714,14.76,49.0,21.782524,81.43522,35.07,17.3,49.4,46.07,17.93,32.29,78.56,10.3,28.92,36.61,26.025,52.56
2010-05-13,37.857143,19.18,35.4,33.87,56.51,136.99,73.3,13.613824,49.0,30.715,41.6,68.4,54.23,29.98,15.0,58.49,25.18,36.83,42.12,41.75,34.48,55.055,38.76,89.62,261.26126,35.4,33.09,46.69122,6.81,36.23407,23.17,65.16,41.6,30.63,28.36,29.73,53.5,17.071428,15.29,48.79,21.70373,81.24361,35.0,17.3,50.0,44.93,17.81,32.49,77.57,10.35,28.83,36.71,25.935,52.97
2010-05-14,36.64,18.43,34.4,33.3,55.88,131.0,71.4,13.185575,47.24,30.205,40.4,66.19,53.55,29.815,14.74,58.12,23.97,36.45,41.64,40.19,33.95,53.81,37.805,87.42,255.75075,34.72,32.36,45.65673,6.8,35.494995,22.21,64.79,40.1,30.36,27.25,29.21,53.43,15.138572,13.7,47.9,21.244091,79.75861,34.68,17.09,47.49,44.61,17.44,31.56,76.28,10.23,28.49,35.85,25.61,52.7
2010-05-17,36.59714,17.77,34.22,33.14,55.38,129.95,70.37,13.253193,47.56,29.94,40.1,65.74,53.41,29.975,14.99,58.44,23.4,35.99,41.4,39.76,33.84,53.645,37.46,86.96,254.43443,34.58,32.67,45.567207,6.78,35.25188,22.05,64.24,40.04,30.64,27.26,29.23,52.87,15.291429,13.15,47.44,21.007704,79.10713,34.47,17.12,46.65,43.95,17.45,31.18,77.25,10.02,27.92,35.74,25.645,52.92
2010-05-18,36.935715,17.91,34.31,33.15,55.35,131.25,70.13,13.335837,46.78,29.82,39.6,65.53,53.63,29.99,15.05,58.99,24.01,36.07,41.51,40.32,33.97,52.96,37.88,86.82,255.74074,34.32,32.92,45.85567,6.75,35.018486,22.23,63.56,40.62,30.64,27.44,29.0,53.1,15.39,13.18,47.2,20.920155,79.298744,34.3,16.94,46.89,44.21,17.59,31.44,77.2,10.07,28.14,35.97,25.885,54.45
2010-05-19,36.131428,17.24,33.66,32.53,55.76,127.93,67.55,12.389181,46.12,29.375,38.5,63.17,53.46,29.535,14.55,58.48,23.13,35.07,40.68,39.45,33.23,52.115,36.0,84.71,249.96997,34.44,32.33,44.343727,6.8,33.598686,21.71,62.96,39.66,30.45,27.25,28.69,52.45,14.927143,12.78,46.34,20.070915,77.59339,33.55,16.45,43.92,43.84,17.19,30.01,76.13,9.91,27.87,35.21,25.51,53.76
2010-05-20,34.835712,16.49,32.55,31.95,54.74,125.0,65.11,12.096169,45.7,28.89,37.7,60.41,52.55,28.745,13.97,57.52,22.48,34.46,40.1,38.99,32.49,49.89,34.75,83.17,243.03304,33.83,31.43,42.66268,6.62,31.391191,21.24,61.84,39.25,30.07,26.59,27.84,51.42,13.995714,12.76,45.61,19.366135,76.26169,32.49,16.35,41.19,43.71,16.95,28.9,74.94,9.76,27.58,33.75,24.97,52.96
2010-05-21,34.92857,16.99,32.33,31.49,53.49,124.97,65.0,12.471826,44.46,28.955,38.1,60.5,50.04,28.855,13.83,57.73,22.69,34.31,39.54,39.55,31.72,50.33,34.7,83.35,242.74274,33.39,31.66,42.324486,6.63,30.759089,21.17,60.96,40.16,29.73,27.27,27.11,50.59,14.284286,13.08,45.14,18.959026,76.376656,31.84,16.0,42.58,43.56,16.7,29.55,75.72,9.87,27.38,33.39,24.435,51.37
2010-05-24,35.842857,16.98,32.17,31.66,53.15,124.5,64.61,12.494365,43.04,29.14,39.5,61.11,51.18,28.06,13.93,57.41,22.46,34.34,39.85,37.34,32.23,50.535,34.81,83.47,245.14014,33.28,31.47,42.443848,6.52,31.1189,21.22,61.45,40.25,29.53,27.31,26.86,51.16,14.908571,12.84,45.25,19.015934,76.30001,31.67,15.99,43.19,42.85,16.65,29.47,75.58,9.81,27.3,33.2,24.565,51.54
2010-05-25,35.251427,16.58,31.56,30.97,52.66,125.19,62.97,11.803156,42.6,28.51,38.0,59.36,48.86,27.445,13.88,56.5,21.95,34.11,39.24,36.64,31.25,49.465,34.475,80.89,238.96396,32.92,31.02,41.6083,6.41,30.59377,20.87,60.41,39.01,28.52,26.15,26.33,49.62,15.0,12.75,44.42,18.398705,75.71559,31.86,15.62,42.86,42.23,16.4,28.67,74.24,9.57,26.47,32.97,24.11,50.5
2010-05-26,36.01857,16.7,31.72,31.37,52.44,125.79,65.41,12.02855,43.27,29.27,40.3,61.4,49.45,26.94,14.0,56.7,22.44,34.37,39.32,37.27,32.11,50.945,35.345,82.71,245.12512,32.91,30.9,42.762154,6.49,30.68129,21.5,60.83,39.5,28.98,27.08,26.61,49.7,15.547143,13.45,44.59,19.282963,77.02814,32.2,15.74,45.09,42.65,16.56,29.59,73.13,9.75,26.68,33.15,24.46,50.6
2010-05-27,36.27,17.39,32.21,32.0,51.45,126.85,65.23,12.479339,45.57,29.6,40.7,62.12,49.81,26.795,14.25,59.26,23.67,34.61,39.28,38.45,32.29,53.36,35.265,84.29,246.4014,33.38,31.37,43.26945,6.59,32.83044,21.8,59.89,40.49,29.08,27.7,26.36,49.84,15.57,13.5,45.22,19.549992,79.05923,33.3,18.19,47.31,42.95,16.79,30.85,73.81,9.91,27.49,32.41,24.515,50.73
2010-05-28,37.057144,17.3,32.42,32.28,52.23,127.6,65.26,12.426746,43.84,29.695,40.4,62.42,49.79,26.8,14.55,58.92,23.32,34.98,39.46,38.35,32.67,53.785,35.85,84.63,246.97197,33.91,30.68,43.29929,6.56,33.9974,21.75,59.12,40.35,29.16,27.75,26.12,50.48,16.277143,13.48,45.79,19.755735,80.36219,33.74,18.71,46.78,43.0,16.75,31.2,73.39,9.98,27.76,32.49,24.775,50.93
2010-06-01,37.99143,17.34,33.04,31.77,52.39,126.57,65.2,12.674681,38.53,31.06,39.6,61.64,49.81,26.56,14.43,58.85,23.12,34.93,39.25,37.91,32.23,52.495,35.35,83.41,245.77577,34.21,30.75,46.313232,6.57,37.828915,21.74,59.41,39.96,29.24,27.21,26.31,50.01,15.882857,13.11,45.83,19.471195,79.950226,32.9,18.24,46.71,44.3,16.39,31.45,72.82,9.98,27.88,32.72,24.58,51.51
2010-06-02,37.82857,17.2,32.97,31.88,56.32,126.43,64.37,12.81743,38.17,31.24,39.3,60.9,49.33,26.825,14.27,58.98,23.33,35.21,39.72,37.68,32.44,53.9,35.36,83.41,247.18217,34.82,30.25,42.73231,6.59,38.752754,21.83,59.73,39.62,29.53,27.21,26.48,49.93,15.865714,12.74,45.98,19.593767,78.49397,31.81,17.61,46.71,44.38,16.46,31.94,72.05,10.08,28.07,32.85,24.59,51.74
2010-06-03,37.935715,17.32,33.16,32.35,56.03,129.15,64.84,13.00526,39.41,31.59,40.3,62.36,50.17,26.95,14.53,59.16,23.89,35.31,40.16,38.41,32.86,54.955,35.89,84.85,254.25426,35.17,30.93,43.19982,6.64,40.11421,22.0,60.15,39.94,29.6,27.39,26.93,50.32,16.381428,12.73,46.48,19.878305,79.921486,32.32,17.98,47.58,44.81,16.99,32.21,73.21,10.14,28.22,33.15,24.895,52.08
2010-06-04,37.414288,16.93,32.47,31.84,55.36,128.2,63.41,12.539444,38.99,31.2,39.2,60.2,49.45,26.675,14.23,57.45,22.74,34.57,39.89,36.72,32.57,55.295,35.09,82.62,254.87988,34.47,30.22,42.17528,6.5,39.102844,21.6,59.03,38.7,29.07,26.65,26.57,49.82,16.385714,12.55,45.77,19.58939,78.34068,31.07,17.55,45.63,43.19,16.6,31.91,71.68,9.87,27.56,32.0,24.49,51.7
2010-06-07,37.021427,16.73,31.74,31.83,54.21,126.61,61.7,12.321563,38.15,31.09,38.2,58.28,48.98,27.485,14.04,56.62,22.13,32.04,40.03,36.05,32.68,53.1,33.825,79.93,250.7057,34.18,29.8,40.98164,6.38,38.898624,21.03,58.55,38.13,28.87,26.35,25.83,49.56,16.177143,12.23,45.64,19.204168,77.07604,29.53,17.13,44.81,42.97,16.49,30.81,70.82,9.8,27.28,30.61,24.285,51.37
2010-06-08,36.25714,16.87,31.26,31.81,53.89,122.0,61.1,12.261457,36.12,31.09,37.5,57.18,49.41,26.905,13.68,56.72,21.87,31.35,40.21,36.15,32.34,52.895,33.805,79.01,244.66466,33.69,29.72,40.28535,6.37,38.74303,20.23,58.71,37.8,28.66,25.68,25.26,49.17,16.071428,11.45,45.36,18.893364,76.932335,28.88,16.88,45.0,43.0,16.14,30.52,70.47,9.53,27.38,30.68,24.285,50.98
2010-06-09,35.985714,17.19,31.52,31.92,54.06,121.47,63.18,12.426746,34.45,31.37,38.9,58.85,50.1,26.49,13.53,57.75,22.72,31.45,40.38,36.64,32.49,54.27,34.76,80.25,244.68468,34.11,29.32,41.210423,6.35,38.295696,20.6,58.94,38.16,29.31,25.87,25.52,49.26,16.838572,11.54,46.16,19.261076,78.52271,29.2,17.04,46.25,43.82,16.18,31.67,70.64,9.8,27.99,30.62,24.355,51.36
2010-06-10,35.854286,17.54,31.76,32.73,54.29,123.5,64.01,12.689707,33.04,31.875,39.6,60.0,50.73,26.335,13.71,58.06,23.48,31.98,40.82,37.23,32.84,54.435,35.485,80.34,244.49449,34.53,29.42,41.25021,6.39,38.791653,20.6,59.13,38.37,29.5,25.71,25.15,50.3,17.125713,11.4,47.47,19.725092,80.14184,30.07,18.32,48.32,44.07,16.14,32.5,71.19,9.88,28.5,30.2,24.715,51.68
2010-06-11,36.265713,17.68,31.84,32.59,54.46,123.53,65.7,12.779864,34.46,31.66,39.2,60.24,51.37,26.76,14.23,57.65,23.23,32.12,40.7,37.43,32.85,54.955,35.645,80.74,244.5996,35.04,28.75,41.160686,6.42,38.169277,20.75,58.48,38.17,29.32,26.07,25.72,50.09,17.364286,11.66,48.43,19.843285,81.54061,30.51,18.22,47.36,44.21,16.33,32.88,71.02,9.9,28.24,29.68,24.855,51.27
2010-06-14,37.021427,18.35,32.38,32.76,54.82,125.7,66.55,12.952667,32.6,32.915,39.3,62.56,51.83,27.08,14.34,57.9,23.73,32.75,41.0,38.78,33.4,56.08,36.29,82.5,247.4975,35.63,29.88,41.966393,6.47,38.315147,21.14,59.1,38.27,29.66,26.25,25.96,50.96,18.28,11.8,48.89,20.263527,83.54295,31.2,18.28,49.1,44.96,16.44,33.59,71.74,10.01,29.09,29.99,25.07,51.46
2010-06-15,37.12143,18.64,32.62,33.41,55.16,126.92,67.57,13.057851,32.13,32.475,39.9,63.56,52.45,27.43,14.73,59.18,24.0,32.26,41.32,39.99,33.7,55.515,37.285,83.15,250.45045,36.05,30.47,42.821835,6.55,38.83055,21.56,59.16,38.28,29.72,26.0,26.65,51.31,17.884285,11.98,49.04,20.552443,83.40883,31.24,18.64,49.98,45.55,16.03,33.62,73.11,10.31,29.36,30.18,25.305,51.65
2010-06-16,38.25,18.51,32.59,33.82,55.52,127.98,67.56,13.223141,33.0,32.66,40.0,64.52,52.46,27.965,14.75,58.89,24.05,32.26,41.77,40.31,34.16,55.71,37.38,82.05,252.25226,36.65,30.21,42.7721,6.63,38.169277,21.65,59.58,38.88,29.76,25.87,26.58,51.99,18.0,11.95,48.92,20.666258,84.09863,31.09,19.23,49.99,45.61,15.95,34.14,73.0,10.39,28.99,30.06,25.72,51.58
2010-06-17,38.985714,18.7,33.22,34.02,55.45,127.8,67.49,13.268219,32.46,32.94,40.3,64.99,52.58,27.98,14.58,58.72,24.37,32.08,41.9,40.21,34.45,55.57,37.155,78.52,253.18819,36.26,30.32,42.682575,6.66,38.8889,21.69,59.44,38.9,30.01,25.89,26.67,52.45,18.257143,12.25,49.0,20.67939,83.93576,31.0,19.14,49.97,46.46,15.91,34.08,73.01,10.36,29.11,29.45,26.015,51.49
2010-06-18,39.285713,18.74,34.0,34.17,55.82,127.48,68.14,13.193088,32.53,32.37,40.1,65.9,53.29,27.935,14.59,58.73,24.29,33.5,42.12,39.82,34.64,55.275,37.345,78.82,251.98698,35.7,29.87,42.73231,6.68,39.65715,21.65,59.29,39.27,30.17,25.76,26.53,52.74,18.157143,12.45,49.05,20.683767,83.87828,30.86,19.24,49.54,46.6,15.58,34.15,72.02,10.35,28.78,31.38,26.125,51.91
2010-06-21,39.85857,19.28,33.96,34.39,58.32,127.48,69.34,13.471074,31.18,32.49,40.7,68.35,53.95,28.0,14.65,58.7,24.38,33.04,42.54,40.52,34.67,56.95,38.145,80.09,250.73573,35.61,30.7,43.538017,6.75,40.60044,21.69,59.8,39.78,30.24,26.15,26.89,52.99,18.1,12.59,49.22,21.108387,85.114174,30.88,19.3,52.07,46.62,15.67,34.77,72.57,10.48,29.1,30.54,26.1,51.88
2010-06-22,39.424286,18.94,33.77,33.98,57.2,125.23,68.47,13.486101,30.77,32.45,40.3,66.48,54.12,28.025,14.47,58.31,23.89,31.84,41.99,40.18,34.22,55.675,37.425,78.96,248.54855,35.54,30.62,43.050617,6.69,40.211452,21.33,60.09,39.58,29.97,25.92,26.45,51.89,17.2,12.31,49.4,20.670635,82.72861,30.25,18.83,51.27,46.39,15.36,33.81,72.4,10.42,29.05,28.94,25.71,51.47
2010-06-23,39.237144,18.72,32.42,33.38,56.64,123.22,67.88,13.110443,30.29,32.4,39.8,64.87,53.44,27.765,14.33,57.68,23.14,31.64,40.74,39.64,33.38,53.96,35.845,77.22,243.68869,35.19,30.23,42.10565,6.54,40.11421,21.02,59.42,39.11,29.68,25.41,25.78,51.08,17.0,11.81,48.66,19.974611,81.09032,30.29,18.68,51.45,46.3,15.01,33.04,71.49,10.23,28.73,28.39,25.155,51.04
2010-06-24,39.028572,18.4,30.81,33.06,56.78,120.85,68.24,13.00526,30.0,32.08,38.6,64.45,53.15,27.725,14.21,57.45,22.81,31.28,40.71,39.14,33.28,54.11,35.54,77.33,241.61662,35.3,29.91,41.558567,6.53,39.68632,20.79,59.94,38.7,29.74,24.95,25.72,50.72,16.837143,11.68,48.87,19.742601,80.467575,30.55,18.5,49.91,46.12,14.96,32.7,70.91,10.12,28.43,28.25,25.545,50.83
2010-06-25,38.61,18.39,30.57,33.11,57.08,121.76,68.77,12.915101,28.08,32.235,39.5,64.71,53.53,28.29,14.2,56.86,22.34,30.87,40.37,38.62,32.99,54.985,35.195,76.24,239.06407,34.72,30.33,41.618248,6.61,38.626335,20.41,59.87,39.6,29.6,25.23,25.11,49.81,16.945715,11.2,48.91,19.952723,79.2221,31.5,19.02,48.95,46.04,14.97,32.61,70.28,10.1,28.27,27.79,25.78,50.2
2010-06-28,38.535713,18.47,30.09,33.5,56.09,120.04,68.62,13.027799,28.03,32.54,40.2,65.3,53.72,28.37,14.38,57.2,22.49,31.08,40.75,38.8,32.9,54.785,35.36,76.55,239.014,34.74,30.18,41.64809,6.53,38.179,20.59,59.79,39.64,29.39,25.05,24.61,49.45,17.125713,11.26,49.23,20.175976,79.03049,31.83,18.87,49.31,46.11,15.13,32.21,69.8,10.14,28.5,27.29,26.01,49.77
2010-06-29,37.77,17.73,28.37,33.06,54.96,116.48,66.2,12.43426,28.15,31.97,39.2,62.86,52.95,27.745,14.02,56.37,21.48,30.65,40.25,37.43,32.47,51.88,34.06,74.27,232.5075,34.46,29.7,40.325138,6.49,37.23571,20.05,59.42,37.91,28.8,24.04,24.2,48.99,16.547142,10.87,48.51,19.777622,77.143105,31.09,17.45,46.93,44.95,14.9,31.07,69.18,9.93,27.89,26.7,25.89,49.26
2010-06-30,36.852856,17.65,27.2,32.98,54.49,112.68,64.21,12.306537,29.15,32.115,38.6,61.94,52.33,26.0,13.71,55.67,21.27,30.25,39.52,37.44,32.33,50.675,33.585,71.9,229.14415,34.45,29.14,39.69848,6.48,36.448013,20.03,59.61,37.49,28.43,23.8,23.68,49.63,16.184286,10.61,48.95,19.35738,76.1563,30.84,16.7,45.31,45.14,14.45,30.34,69.85,9.99,27.75,26.91,25.785,48.97
2010-07-01,36.4,17.77,26.88,32.48,52.59,111.69,62.72,12.471826,30.42,32.06,38.5,60.7,51.79,25.24,13.59,55.16,21.04,29.3,39.29,37.09,31.71,49.99,32.785,72.19,224.42442,34.18,28.85,38.78335,6.37,36.282692,19.62,59.25,36.69,28.04,23.37,23.32,49.02,15.78,10.45,48.7,18.928383,74.78628,30.74,16.37,45.05,45.66,14.34,29.84,69.11,9.84,27.64,26.8,25.24,48.41
2010-07-02,35.84714,17.68,26.99,32.6,52.5,111.29,62.5,12.847483,29.91,32.42,38.9,60.66,51.73,25.565,13.75,55.18,21.42,29.54,39.18,37.88,31.53,50.325,32.735,72.6,221.36136,33.97,28.77,38.82314,6.42,35.99095,19.37,59.59,36.69,28.15,23.34,23.48,49.36,15.92,10.44,48.3,18.783926,74.55634,30.72,16.13,45.54,45.5,14.11,30.0,69.23,9.98,27.75,26.8,25.44,48.44
2010-07-06,36.114285,18.03,27.37,33.3,52.24,112.53,63.02,12.997746,31.91,33.06,39.0,61.65,51.74,25.525,13.98,54.71,21.83,29.57,39.37,38.59,31.86,51.35,32.715,72.71,224.05905,34.4,29.66,39.141445,6.3,35.242153,19.76,59.6,36.88,28.4,23.42,24.09,49.89,15.915714,10.54,48.74,18.897741,75.1216,30.94,16.04,46.45,46.4,14.32,30.16,70.83,9.99,28.17,27.32,25.845,49.44
