Date,AAPL,ABB,ADBE,AEP,AMGN,AMZN,BA,BBD,BP,BTI,C,CAT,CB,CELG,CODI,COST,CRH,CVS,D,E,EIX,EOG,ETN,FDX,GOOGL,GSK,HMC,HON,HRG,IEP,INTC,JNJ,JPM,MDLZ,MS,MSFT,NEE,NFLX,NVDA,NVS,OKE,OXY,PICO,REX,RIO,SAP,SCHW,SU,TM,TSM,UN,WBA,WEC,WMT
2008-12-19,200480000,7928800,8235700,8296300,12657100,10963200,9903900,10987100,6866800,972200,20240200,13271200,2062900,15194000,228000,6452400,493400,17276900,5493100,1622400,2709000,9103000,5013400,3218000,11213900,1970800,2037900,10117400,12300,37100,72433900,23131200,55696800,19801300,36407100,113530400,4490000,15471400,14828000,2483200,4119900,11679700,150100,81100,6040000,2478300,27605900,8158200,1485300,11231100,2711800,12497300,2593600,32438200
2008-12-22,211185100,4682100,5273400,3543300,5916800,8925000,5397200,9647500,5420800,657200,13533200,9148600,2105300,7719800,121600,4977100,205600,15754500,2550300,1328700,2176300,6016200,4740600,2019800,7827300,1929600,2396900,6349900,1600,18100,42388700,14157000,36378400,9258300,19350500,58575400,2815600,8297100,13061600,1555500,2389700,7153300,71200,78100,5336800,1789300,14547900,10290600,1689800,12053300,2388000,9989000,1380600,17015300
2008-12-23,158757900,3403400,4399100,3088400,4871000,5845400,5270500,10054600,3977200,341800,10685800,6449900,1589900,6905200,104700,3533700,154900,8299700,2259000,848600,1839300,6431800,4357400,2424600,7547800,2093300,1333000,6109600,300,131200,33805400,10555500,26931700,6444900,12686200,47511400,1766800,6005300,9436300,1470100,1645600,6272200,64200,39900,3030000,946100,14351000,6550900,1151600,12864700,3338400,6196100,1487200,12854300
2008-12-24,67833500,1354500,1426700,1307100,1821400,1645500,1753500,4275100,1840000,93000,3998000,2110200,412900,2660200,36700,1123400,47600,2948400,715500,295900,564500,2499400,1438800,1151400,3839100,922700,527000,1490600,8000,8700,11410800,3633700,12339700,2191400,5255100,16880400,591900,2150400,3665400,592500,518700,2031500,15000,29200,2242400,487100,4092100,1550400,589400,2914000,745300,1960200,587200,4560700
2008-12-26,77081200,1659400,1942700,1293900,1544900,6847300,2803400,4380500,1917400,112200,4805800,2855200,625600,2505200,44500,1218200,121100,3609300,1034100,616100,646100,2414400,1431000,1402800,3914200,512400,734300,2052900,4200,14600,14813900,4249100,12630500,2736300,4467100,23101000,709900,2457700,5653900,757000,654200,2303600,30200,40500,1401200,778100,5552700,1330900,480700,2546300,1088900,2461500,533600,6373700
2008-12-29,171500000,4018500,4959000,2249300,5236600,6507900,3876600,8971700,5528800,305400,6103500,4973200,1260700,5065200,93800,2413900,109900,5781600,2227000,906000,1518500,4138400,2984400,1901100,7396300,1268100,865900,4206800,27500,39400,31939500,9860100,22318000,5978300,12024200,58512800,1827100,8669500,11504200,1521300,1409400,6289700,94700,49700,2730400,1570100,5858200,3733700,1084300,5938400,2314900,6570800,1358000,10047600
2008-12-30,241900400,2683500,4910600,3102200,4300800,6601300,4549700,8354300,5362300,283600,7337200,5060400,1867000,5677800,103500,2355800,82700,8265300,2676900,368800,1396700,4941600,3835800,1925200,7679300,1347500,784100,4015500,50400,29600,37105200,10880600,29842400,8454900,14039300,43224100,2169000,3313800,10246500,949600,2545900,6848000,66400,70800,2430800,1452700,6720000,4067700,853900,5825900,2314800,5945900,2294400,13975700
2008-12-31,151885300,2778100,4067000,2570000,6287200,7792200,5443100,5756900,4652700,275800,9255800,6277400,888400,7374000,107000,4939600,197000,6644700,2466800,558900,1841400,4564800,3836000,2237700,5767800,1199900,981100,4900800,38400,18800,34063800,11920500,25891700,9757600,15006200,46419000,2013900,6200600,11039500,1565200,1921400,7951600,118200,42200,2849600,2110700,9711100,5315000,515800,4491800,1979500,6572600,2288200,13881900
2009-01-02,186503800,3310100,6670700,2239900,6547900,7296400,7010200,7551100,5969700,224400,10470700,7117200,873700,6726600,112200,3687200,108000,6352800,1961500,371800,2048200,5112600,2734200,2368800,7213700,905400,761800,5138000,1700,26400,52208200,11638900,32494900,7794200,20238000,50084000,1822300,6605200,12428100,1145500,1578000,7093300,46900,29700,6696000,2386100,10944600,5817700,677200,9887100,1238200,5266700,1597800,16054800
2009-01-05,295402100,3685300,7385500,3476800,10940100,9509800,6917400,12625300,7040800,450800,12818400,11098700,1502600,9552800,74300,5890900,161600,8583800,2664600,571500,2602700,7711200,4755600,3766500,9768200,1563200,1016400,7022100,7000,36800,57320400,15540000,44069400,10196400,25421400,61475200,2483000,13044500,17643400,1030300,1992900,10348900,68400,78900,6351600,2030300,10443100,12934500,1004200,13504800,2037600,11938400,2449600,16021300
2009-01-06,322327600,5292300,7032500,3132800,8974000,11080100,7180300,12943300,9904200,875200,11249800,10863400,3018600,22143400,69700,6472900,402600,8914400,2665400,730400,2286900,10830000,3453400,4064900,12837500,2270600,1737900,7240000,3500,60100,61631400,22097600,44216300,10244500,38858500,58083400,2598500,12065900,16447600,2279300,1905600,13823300,110400,56800,11710400,3153300,15969900,15125300,1228500,17119700,3247300,7691300,3261600,19146000
2009-01-07,188262200,5235700,12785700,2280200,5725400,7942700,6586200,10849100,6714100,1048400,10528700,9026500,1898200,13058800,87700,6870000,378000,6758100,2380900,766200,1754000,6792200,4482400,2474600,8980000,1621000,1759100,5721900,23500,62500,131389200,14293300,42156500,11029200,30848100,72709900,4558500,10133900,21752400,1925500,1908100,8965500,111900,166000,6697600,3694500,13573600,8176800,1048000,21746600,1880600,8245300,2599000,16782000
2009-01-08,168375200,3076400,6207400,2819900,5576700,6577900,5477000,13598200,4790300,703800,10532500,9384200,1759800,13365400,102800,7287100,176000,8779900,2315600,683000,3385500,6005000,2587000,2054500,7194100,1837100,1931100,4383200,12800,8500,63101600,17345400,52075800,13669700,21116300,70255400,2332000,8175300,25362400,908400,1794600,6505100,91700,76600,7340400,3120400,10216100,11129100,1008800,16472200,1699500,5904100,3253600,92838800
2009-01-09,136711400,3396400,6928300,1980900,6150700,6684100,5645100,11602000,4981100,1168000,14024800,8872300,2338600,12815200,105600,4577100,242000,47044900,2203300,592100,2396200,6936000,2592000,1879600,8672300,2781600,781200,5573900,2900,11200,45551100,14698300,42597500,8161500,35802100,49815300,2187100,5686100,19033800,1123500,2166500,7347400,68500,30600,7065200,2892300,9423800,8103400,799200,18048000,2921600,9359800,1855400,28697300
2009-01-12,154429100,3128900,6952400,1860500,7698300,9556300,4989200,11818900,6690900,1084600,29449600,9583700,2409000,19985200,179900,4812900,315900,21745300,2007600,506500,1737900,6922800,5282400,2002200,6601900,2461600,806400,4341700,500,18400,54082500,15253100,59360000,13798000,49187500,52163500,2244400,6524700,16138300,1309400,1782200,7701200,89000,34900,4214800,4206900,11620800,7726900,918500,22283100,2838500,5617000,1291200,18435400
2009-01-13,199599400,4008800,14001200,2650200,7466600,7883200,6359400,17173500,7254500,1840400,27389700,9281600,2463900,11317400,109100,6310400,240500,32529300,2665700,791900,2061800,9307000,4494600,2413400,8856100,2261900,1006800,5142200,2900,35600,65565100,15513400,73422800,12474700,31384000,65843500,2183800,7823200,45610600,1467900,1843700,8902100,49500,33300,5064000,3186400,14929600,8040600,923100,15884900,1848200,7329500,1432600,24993400
2009-01-14,255416000,5381700,8298100,2620200,6634600,10442600,7354900,23763100,14366400,285000,51309100,17261700,2948200,10828800,135600,7906800,240000,22730600,3123500,640500,3306900,8783000,5081000,3050900,10924800,1716600,995100,6095000,12000,12200,69549600,16707900,73907300,13733700,39491900,80257500,2430100,9045400,24372700,1122600,1917500,8865300,60500,63400,7685600,3801700,13849500,9715500,1249300,9963300,2942400,10070600,1623600,20477000
2009-01-15,457908500,5829900,10008600,2946200,8330400,11617300,8464900,19685000,8752800,453800,63453400,15448300,3336900,10573800,209400,6015900,177200,13804700,5415900,594800,3622200,9986800,4201800,2945300,11857100,1288200,1866300,6755200,3300,33000,73153900,20383600,136759300,13851500,41782400,96169800,2418000,7408100,24955100,1513500,2792900,11751700,51200,40800,6658400,3023500,20147100,14247800,1444200,26572700,5663300,11143200,1331200,28060700
2009-01-16,261906400,4090600,8056300,3623600,7020300,8258200,9310800,14515400,6916300,441200,42653100,12890100,3275200,11706200,187000,6413000,240600,13394500,4239000,756900,3701000,7614800,5369800,2864800,10438300,1736400,1825500,7169700,2100,12400,83985300,20746500,156843400,12432800,42343900,79634100,3019500,6655600,20783100,1281400,2391700,8615500,56800,34300,6210400,5314500,28689900,15199700,1126800,14799500,2719800,8957000,1839800,21674600
2009-01-20,229978700,5082800,8846200,3074300,8660200,6767200,9636800,17013200,10856900,714800,38431100,11889900,3325800,10789200,191600,7370300,268800,13949700,3526800,1019100,3830900,8446800,5083800,3107300,10086300,1777300,2262200,6879300,5300,23300,71563900,23153700,142090400,11162800,32971800,89873000,3127700,5606300,17644700,1447600,2605100,9658700,76700,38700,5543200,3947400,23321900,22118400,1186500,16203000,2588700,7714800,1455800,22569400
2009-01-21,272317500,4987200,9536900,3416300,9451300,5829500,6933100,23462800,14490400,723600,31235300,10287000,3680000,10048800,126400,6242200,313700,13800600,4518500,826600,2468500,8017600,5397600,2694500,9839100,2861700,1964600,5459500,300,25000,56622000,22306100,136421400,23904500,46571000,68340900,3881100,8064000,16211800,1624600,3343400,9608000,114100,36700,6610400,3647900,25346800,18771100,1423800,23507000,3185100,7766700,2017600,39078400
2009-01-22,352382100,5344400,13904200,3489200,6305300,7133300,6590800,17700800,9239700,445600,29362700,19268200,4100400,9152200,126200,6144900,165800,17449300,3235900,860600,3522400,6760200,5307000,2028600,16517400,2043800,2176600,6681100,2300,21000,72704000,19146100,110240800,16888500,45770900,222436600,2590700,7172900,13691400,1572900,2797200,7637400,64400,21200,5178000,4158600,15515700,15142600,1526200,54993700,3022200,10783600,2502800,31114400
2009-01-23,190942500,3983200,10483800,2759400,9870400,5793300,5755600,16270300,12963400,339400,26644600,22677400,3808400,8512800,107200,4906200,283500,16093900,2665900,692600,2760700,8248400,4052000,3673800,21444100,2574500,997100,5642100,3900,4200,63162200,21334000,74369200,11483400,39107000,117020600,2825800,9434600,15840400,2393600,1965700,9768500,46000,20300,3948400,3688000,19501400,12964400,1802300,28746600,2880700,8555400,3073200,23091300
2009-01-26,173059600,5279400,6139300,3550600,10053400,7155700,4659200,16247600,8805200,454600,21284600,47390400,2471800,6776600,89800,4091900,142600,10415600,4340700,811000,2796100,7279600,5603800,2369200,9212100,1819200,1124200,8767300,600,8500,49562500,16347800,74278400,9172100,38061400,92476500,3331200,15659700,14543700,2223100,2189500,8262900,41400,8100,3786400,1948400,13539600,8854900,1073300,16830800,2805600,9614100,3496200,18882400
2009-01-27,154509600,3785700,6385500,3058400,12635600,8738200,5218900,11766000,6203700,587000,17714200,20354500,2361800,7429200,88300,4085300,91900,12131200,3036600,602800,2818500,6738400,3350800,2466000,9844700,1172600,2097000,6570400,0,9600,45615800,14771500,50766500,10557200,26110500,61695000,3615100,60159400,18132500,2350600,2360600,9006100,52500,17900,4559600,2361500,9969400,8519600,1280500,20461300,2950500,7279700,4719800,16478500
2009-01-28,215351500,4929500,7158500,6495400,9199100,8056600,8071100,16651500,7997200,568600,37601000,13466700,3606400,8772200,225000,5163300,146000,10437600,3421300,932000,2091300,8281800,2975000,2894100,15367400,1367300,1875600,6828500,500,88400,57065400,18096400,91373900,10587700,61525400,64145500,2655000,18397400,18093800,7330500,3037300,9815200,99700,16400,7082400,4757600,18622300,10746400,882900,26320900,2839800,8932700,2948200,24663700
2009-01-29,148182300,5119600,7692200,4337400,7668400,17966800,8446500,12856400,8825300,458200,16636000,14575000,2434900,7707400,163000,4706600,406000,9216700,3206100,475000,1457800,8785000,3207800,2479500,14553000,1880500,1857200,9104500,4400,19800,51354500,16159300,58624200,9651800,40229200,49192800,2058000,24274600,10328200,4804100,1609100,9918200,53400,26900,6548000,4379300,36982700,8708700,1240900,19988800,3312900,9197000,1883400,18873100
2009-01-30,162869700,4780900,8970700,4434000,8037600,39783100,9098000,11568300,8435600,543400,19739800,20956900,3733700,11408600,184600,6682800,306300,11672300,3285300,799300,2310300,8403600,4286600,4660300,9334600,1433500,1572200,8198200,2500,5600,47000100,13858500,74937200,17533200,42330500,62370900,4025000,18736900,12669000,3315100,2839900,10375200,28800,20100,5882800,2238400,27193600,7537100,1010000,11847200,2986200,9278500,2881000,20614700
2009-02-02,139561800,4971400,8305500,4695200,7060400,19324300,8107400,12071400,6679700,534800,17009300,16966700,2386100,7712200,367300,4782600,185100,7683000,4901700,687900,2351600,9816400,4916600,4418500,10403300,1450500,1283300,7291000,1800,35000,69886500,10933900,51532900,11927800,31263900,88871700,3217000,15437100,14449800,2078300,2858000,6852600,90700,64100,6348400,1883000,30301700,7563100,975800,17830400,2049800,7997600,2087400,20861100
2009-02-03,149827300,4799300,7938700,3268000,7668400,14694600,7220800,10521800,9625500,963400,16658200,18880200,3235700,10194800,179700,5326400,128000,11340000,3001300,692500,3994300,8875000,4502600,4663900,13099800,1350600,1235200,8435300,2000,13500,56695700,13181700,66166300,8647000,28454000,86865100,2859900,17175200,9923700,3854400,2356300,7438300,40200,53800,7736800,1828600,19752000,7700600,860500,24875700,2241000,11471600,4058600,22551800
2009-02-04,202105400,3790700,9637000,2983000,7420500,13726300,6729000,20952500,8024100,1081400,18493500,17419200,5026200,9413200,160100,20971900,304200,8743200,3171400,778700,3180000,9603200,3650600,3718300,13621100,2432700,1565700,7603500,1300,11400,77692400,11429500,55330300,26372300,41346500,75618000,3912500,14547400,19480800,1827600,3695000,9421300,94300,22000,9317600,2524800,21577400,9163300,1212800,32597100,3113000,9128700,3849800,26506100
2009-02-05,187311600,4825700,11326400,3536100,6880400,10169600,9021100,17369500,6967400,762800,21841400,17793300,2781700,10491800,152100,9886100,148700,10502000,4215100,790000,3377000,9820400,3746600,3157900,14514200,3323300,2221800,7259700,400,24100,61024500,14781300,79815500,14236300,54825900,75195200,3794400,14248500,22979800,2186800,2901100,9544100,123700,45600,5420000,3591500,19447700,8217800,1460400,27358900,7456500,8334000,3408200,33293100
2009-02-06,171802400,3815900,9851900,3798100,7888600,12044900,6334200,16674700,7486000,339600,26148300,17010100,3835400,11674600,153500,8261300,252800,9747200,4668100,686300,2793200,8489000,2738200,3918500,14062100,2266700,2263600,7567000,1200,26700,62677300,11458700,76845200,11156800,46982500,86746000,3331800,21145600,28947000,1619100,6603200,8286500,83100,41400,9737600,1926500,25609100,11257500,1535800,41974200,5274400,8531100,2265600,28297100
2009-02-09,178752700,4761600,7246500,2099600,7402100,9437600,5088300,13999800,5154000,179600,17448200,9063700,1907700,7075600,105100,5332500,60400,8463800,2758800,953100,2567000,8033800,2938200,2757900,9944600,1254900,1120000,4661800,1800,11500,64735500,9357000,54360000,8687400,39662000,52196400,3012400,10991400,17903200,1120200,3916100,9486000,116700,43100,7233600,1911900,17193500,9695000,954000,22059600,2168200,6469300,2029400,16277300
2009-02-10,212265200,5453100,10924500,2602100,9289400,10700600,9999200,20518600,7511200,376800,29657600,17205600,2621000,10142000,127200,6590400,282100,10172500,5229500,834800,2631900,8097200,3635800,5126600,14193100,1634100,1276300,7133600,1500,30900,94001200,16612000,91948700,13997600,45320400,83953200,3074000,16384200,28241600,1676900,3140800,11884500,149100,33800,6990400,2385100,18414100,9966200,876000,21824000,4572200,8394600,1663200,25607600
2009-02-11,168743400,6705600,7637800,1789600,7494800,8347300,6519300,24507400,6219700,279000,15698200,10544900,2145100,7239400,73400,4778800,210700,9761200,3256500,831800,3417800,7816200,4457000,2371600,10452700,1900900,1313400,5262000,700,28500,57378700,14692600,64712000,10631600,38580200,58599000,2334900,13302100,49585000,1657800,2823900,10997700,85700,14000,4238000,1569300,19753300,10664600,915000,20736300,2512700,5419000,2334800,17759300
2009-02-12,204297100,8668600,12831000,2299200,8704400,8095500,6028900,15700100,6944100,216600,13235700,13662000,2312100,8443000,72000,6573000,86900,8108100,4642400,599500,2589800,6960000,4076600,3040600,11089400,1784500,1624200,6962300,23600,10800,76366300,14424600,80536400,18134100,47102200,75323200,2414500,20511400,25600500,1567200,1936900,9602300,137200,30700,5207200,2583600,18161600,9230600,1567000,22272100,2619100,6929100,3625400,22392700
2009-02-13,152244400,4927800,8147400,2398200,5358800,4130900,5483500,14643400,5736700,173400,13606700,10182000,2886300,4968200,75700,4873100,116200,7813200,3351100,660500,2011300,6914000,3254800,3556800,8285100,1061200,947200,8312600,3000,14100,55953700,12563900,58580600,10227800,36055200,47416000,2476300,20008800,19107600,5105600,2618100,7009800,87700,18300,4029600,2483400,16568400,8360300,1514100,11413000,2079900,9048300,2601800,25666900
2009-02-17,169559600,7744400,9782700,2924400,8469900,7126100,6949100,19688200,9025000,198600,19249800,22207000,3401900,10437200,49900,6194100,229300,11405700,6818500,757000,3275800,12656000,3725200,3870100,11349400,2280500,1603600,7366700,17300,18500,60690300,15246500,91424800,13847400,45958500,75853300,2541700,15198400,19489400,3335200,2311500,9655700,131100,29700,3525600,2265900,20449600,10361600,1020200,20418500,2741100,9826600,2463800,38919100
2009-02-18,171194800,9244600,7409800,2633400,8625900,7366000,6324500,12599500,9753900,206400,18635600,17863600,3062300,9097800,85300,6191500,278900,11241200,8495600,610200,4276700,11810600,3902600,3965600,12036900,1373000,1958200,7348400,0,40300,51305600,15517100,82868300,11156800,45579100,54946900,2385300,13208300,16156300,2056200,2489500,8181600,158600,28600,3914400,2497000,16985500,11053900,1320000,18514400,4519600,6880900,2154600,47356000
2009-02-19,230701100,7490000,10428100,2496600,6497800,6768900,5466700,11709300,11188000,193800,23114100,17837600,4782200,8459000,70600,5451200,107700,18128100,4054900,701300,3747900,10591400,4881000,3257900,9967400,5671500,1955500,7990600,300,29000,56175100,12199800,66502700,9212300,35223300,49195600,3952500,14897400,18599700,1755000,2275400,9414700,126200,51400,5544400,2824000,22339200,14211600,722000,19675900,3055000,9317800,2218200,27311000
2009-02-20,187579000,5962500,21630100,2883600,10282600,9354500,10598900,24650700,9424100,564800,61771000,19735100,4160200,13463400,121900,6996200,187900,16169900,4474800,875500,2592600,9756200,4792400,3945600,12421700,1979600,1595200,10089100,400,66600,73617900,24427000,135941600,15247800,55967800,69413800,4024700,11410700,19251400,2018800,2547500,9698700,98600,49600,5984000,2906100,24977700,15519200,1335600,19996700,5000300,12459900,3581600,29581400
2009-02-23,196745500,4560600,14265600,3190700,8372200,7336000,9519200,13374600,10126000,332600,38826800,16294800,3560700,10500800,111600,6430200,135400,10928400,3575600,923000,2600600,10596200,5362000,3984100,10431700,2649000,1449800,11933600,100,21200,88416500,20500400,101615400,11432000,35410300,70803400,2691400,14423500,16988700,2029700,2300300,8474600,97400,35700,4441200,1905800,19093200,9174800,896300,19382600,2873500,14846000,1896200,23619000
2009-02-24,201776400,5452100,12866800,3016900,9773800,10271400,10815100,12189700,11362400,563600,36277100,22352400,4031900,14245200,117500,6083600,311700,13211100,3614700,681500,3091200,8170000,4812600,4670700,12179600,2378100,1944000,11239600,2300,52000,74644300,18848100,186379900,15885500,49059700,122674500,2720000,14244300,16488100,2786000,9302300,9883400,91000,31200,3011200,1934000,21329000,9083200,1657900,24624900,3147700,11577700,2587600,26226300
2009-02-25,208263300,4632200,12999900,2431100,9290400,9122100,11683900,16531000,10767600,314600,43757800,17736700,3016700,12104600,101300,6932700,378700,12001900,3358900,810700,3763100,8820800,3778400,5631600,12865300,2414600,2213200,8292200,400,41900,108225000,21016500,135790100,17610800,53556300,105894600,4096600,15887900,17559000,3345400,4468200,8987400,70900,58900,3934800,1958800,17185000,11872900,1107900,36980700,3898400,10107200,2534800,25476600
2009-02-26,157467100,4624200,15043500,3071700,18572100,7275300,8771600,17909200,11646900,227800,26164000,14299600,3534000,13857800,71300,4907600,269300,14398600,2622700,2401900,2601300,6563200,8350400,4420400,11199900,2283300,1572800,6675200,600,19900,69012700,21284600,125043400,11645400,37805300,83219500,2469000,10766700,27938900,3210200,3014700,11117000,55300,25700,3774800,2110100,16032300,17019000,1821400,24838400,3536800,8325600,2071200,23169100
2009-02-27,176664600,5557100,15832400,4360300,19943200,11488300,11789000,13664200,12498300,515600,186820900,16872900,3457900,25373000,92700,7385700,197600,12769400,5527900,1375800,4051200,7705600,8754200,4057900,10829100,2666400,2837700,9445700,10900,35300,69764500,29873300,109872500,14641100,51472400,93428000,2854500,8995700,18886100,4861600,3009200,11021400,78000,45800,2445200,2364600,18376800,17161500,1312800,23082000,5186900,13245700,4061600,28161700
2009-03-02,192732400,6144100,13129800,4120200,14188900,10511900,13956800,17049000,12143300,566400,107799600,21017600,4576000,20874800,111700,7625200,241100,16766900,4090700,967500,6059900,11170600,6606600,5048500,11565400,2170400,2424700,9112500,0,46000,64495900,27902900,94984900,12795600,44613200,80602100,3627300,15885100,17501600,2649500,2911000,13280700,237900,26800,3554000,1928500,19421000,12221300,1127900,23513300,4774700,8696500,2794400,25350800
2009-03-03,181085100,6540300,12539500,6102300,10680600,9691600,10433300,17118500,14671500,429000,51618500,22397200,4214500,16029400,107400,8133400,300400,15893300,4655200,1124300,5945900,15610000,8778400,3437600,13036500,2911200,2582200,8060500,1900,43900,76602000,25987400,85590100,14104700,42542800,80476600,3325900,51740500,26034300,2539800,3441600,11774000,88500,43300,3768800,1700000,21727400,15104800,2037800,29913000,3722400,15573300,2798000,28041800
2009-03-04,185350900,6386900,8999700,4388100,8985900,11960900,11627500,17709000,10584000,520600,48175500,37251600,4241400,13332600,108400,14476000,482700,16266800,3918200,1671100,5703900,15170800,7172200,5179000,15621100,2407800,1853600,7679800,0,27900,84412100,24253500,145009700,12724600,46266800,69285100,2687600,14490000,27716700,2449500,2868700,13274500,106800,23400,4926800,2112600,27064700,14659700,1183000,24024200,3559400,13277100,2472200,31810400
2009-03-05,176724800,4184500,26498300,5076100,11002500,11770300,11675700,14232700,10321200,503200,57908500,21400000,4936800,18434000,175400,8932600,618400,13798700,6401800,2742700,4025400,15736000,7248400,6425100,13046700,3422200,2082500,7381900,1300,45800,76644500,22344000,153808900,13954200,46527200,89708500,2915000,11335100,23881300,3636700,3190300,11089400,102900,43100,3514000,1706600,24236200,13134300,1309100,27629000,2783100,10473800,3941600,46265200
2009-03-06,252786800,5292700,10507400,4332000,14071200,15093800,13134300,14041100,10707700,338200,41521800,19993500,3923100,16199200,117300,7087200,200900,11878800,4446800,4114400,6167500,11733400,5518400,9541200,14453900,3323200,1798200,10818100,12800,45600,79191400,19202100,155154800,14208500,55553300,92821400,3251800,8729700,24368900,3548200,2819800,11636700,83400,144400,3939600,3269200,23688700,14336800,1568700,29391500,3811700,13191200,2832600,33772800
2009-03-09,174574400,5764100,9298200,3901500,9403800,13561400,12407200,15515500,14294900,357800,24061700,19510700,4272400,11854800,105500,6474500,289200,9123000,2886400,1388300,4530600,8642200,4520000,6793000,12929600,3927600,1333700,6540800,1100,49000,87044700,23304900,132882900,10011900,44525700,66479100,2247000,11848900,17069200,3954700,2770200,8753300,93400,96900,2943200,2628300,17798000,22545700,1227200,32092700,3521500,8190500,3555400,26508900
2009-03-10,211064700,4836600,11748000,4794800,11271700,15435700,11501700,16323300,10809800,767200,111511600,22468000,5065400,17210600,109300,8581000,301300,15470500,4335400,3242900,6149200,9070600,6901200,6848000,13446900,2503900,1790300,11450900,7800,86600,92478000,21883400,149090800,12391600,62401400,95184200,2960100,16337300,31370000,3129400,3240100,11390100,83200,39300,3982000,2930900,21506100,16547000,1062300,28818500,4668400,11148600,2139800,32532500
2009-03-11,211593200,7436800,8658800,4651100,11208100,13881700,10823100,11843900,8992100,526600,86438900,15780700,4507400,14568600,114800,6356500,255900,11612800,4297700,919700,5233900,7700200,7776000,5591600,11835300,1853100,1893800,10557400,800,34800,82085400,16569300,155421000,14382200,71167200,84522200,2469400,11030600,21622900,2470100,2616300,9148200,75400,42800,5692400,3813300,23555900,13963700,1325500,22053800,2879500,7624000,2361600,26065900
2009-03-12,192114300,4923800,9734900,3378800,10489800,11348900,6133200,11524700,7085700,620200,51990900,13783900,4625900,21833200,188200,6020300,180200,9052400,3135700,947800,7860100,14070800,5151200,4248000,10038100,2366100,1588100,7791500,400,45400,84846000,16337000,151894700,12476100,56081300,93694100,1882700,14080500,40115100,2544000,2694900,9788100,95500,86800,4272800,4564000,21684200,18839000,895000,22754800,4590400,6116600,2503600,25130000
2009-03-13,150292100,4765400,11491000,3786000,8629400,8903400,7434000,10329500,9307100,1187800,72675800,10861300,3909300,13861800,166800,6387500,163200,10884700,3530300,833500,7256600,8986600,3365600,4126000,7804900,2838300,1202300,6428100,1800,11300,66631100,16509600,120464600,8384300,67132800,82965800,1848600,9539600,29878900,2046400,2256300,9448500,63900,47200,4236800,1427600,18130900,13023700,714300,31841400,2781500,6638900,3140800,20571500
2009-03-16,199311000,4140800,11898500,3412200,9588100,9437300,7157200,9722300,6835100,407000,147367800,13215200,3853700,9825800,71000,4879100,163000,8640800,3714900,909900,6535600,9112000,4553000,6162800,9883700,2579000,669200,5359900,800,7100,72651200,16547600,125001900,8528900,61403100,67028900,2021400,12023900,17483600,1790900,2068000,10119800,61400,59800,4262800,2848200,22115500,9594800,1073300,19030400,3140100,7317100,2834800,16380500
2009-03-17,196661500,3745800,9276200,2792300,7837800,11902800,5270900,10246500,5453800,556000,69616400,14259900,2881300,8449800,93200,6168300,285800,7499400,2433700,691900,6457400,10786400,4570600,5130400,9415500,2708100,965700,4099200,700,10700,64928700,17325700,99884700,7721900,60579600,62481000,2950500,11903500,25134600,2431100,2024200,7972800,48900,32400,5180000,2542100,16697800,9684400,1018500,19631400,4261800,9941500,2609400,18622600
2009-03-18,199009300,5384300,20855100,7568000,9019200,10401700,15879900,15074200,9310100,428200,129964700,17978500,6889400,12105000,79500,7082400,133000,13956600,4016900,903300,7656400,12494400,4504800,7503100,10014300,2918300,1597500,8496900,1400,14200,91361600,16730400,142105800,19882200,65672100,70710700,3540800,16355500,33989000,2434700,2075800,9701200,94000,95900,6026400,2892600,23619600,16961300,1034200,28117500,5220000,8838300,3129800,20190900
2009-03-19,125045200,4087200,13667100,5339200,9555500,8819100,10427300,19806600,10123400,656600,124562500,17542700,4725400,10111800,113900,6798600,245700,9814000,3160900,1206900,4295700,8830200,4349600,11256900,8214100,2289000,1177600,5557700,900,19200,66560800,18963600,124920200,9746400,66302600,58994600,3126300,12115600,20566200,2747000,1970000,11436100,50400,77900,5500400,4777800,23994300,15559900,766700,25133000,5533500,8388000,1842000,20751500
2009-03-20,173896800,3574500,10267300,5372200,13092300,8468100,11323000,8490600,8303900,424800,60747100,16531300,3434300,12287600,139100,7206600,214700,12444700,4891800,853400,5999900,8493800,3885800,9224600,9466300,2001700,698000,8891700,11900,18700,84639100,27591800,108922700,15551100,57591100,81725500,2759000,13117300,27341800,1054200,2322300,10097000,83900,66100,2542000,3645000,18059100,10512000,647900,17253100,2928000,11682100,3000000,26308300
2009-03-23,166599300,5512000,13186800,4535600,7843400,8612400,8223900,18050300,8923500,1384000,81343800,14463000,3266600,11803200,165700,6274500,159000,11327600,4025600,1363400,3753900,7187600,5309000,4125800,8534400,2426000,1136800,5258400,1800,22100,64167500,18822300,146776000,13592100,64736900,71600000,2371100,14639800,20401200,1592000,2878800,9397700,126800,92100,5800400,2975800,20810600,36028400,1039100,27297500,2560100,19490700,1643200,19679700
2009-03-24,160153000,6301400,9501800,4970000,9178600,7457900,8468300,13625500,6405800,284400,52271100,13690200,2861500,8073800,150200,5045800,403200,12301700,3102900,701000,2394200,4656200,4791800,3940600,7632300,2040300,1607500,5816100,1400,23300,59468600,17093700,133143000,10858400,82414600,50044100,3305000,12205200,27871700,1627900,2426400,7450400,122200,65300,5567600,1780600,19585900,18240600,981800,19207800,3072200,10064900,2541600,20636600
