Date,AAPL,ABB,ADBE,AEP,AMGN,AMZN,BA,BBD,BP,BTI,C,CAT,CB,CELG,CODI,COST,CRH,CVS,D,E,EIX,EOG,ETN,FDX,GOOGL,GSK,HMC,HON,HRG,IEP,INTC,JNJ,JPM,MDLZ,MS,MSFT,NEE,NFLX,NVDA,NVS,OKE,OXY,PICO,REX,RIO,SAP,SCHW,SU,TM,TSM,UN,WBA,WEC,WMT
2008-01-02,27.507143,28.23,41.45,46.06,46.26,94.7,86.0,14.986226,72.95,38.465,288.5,70.05,60.77,23.035,14.5,68.11,35.27,39.24,46.4,73.16,52.67,45.0,46.705,85.06,339.2042,49.85,32.96,59.403484,7.26,125.44807,24.95,65.72,42.0,31.94,50.31,35.0,66.25,3.662857,32.56,54.3,19.414288,74.01983,32.55,15.02,103.65,50.36,24.44,54.555,106.02,9.442786,36.11,37.25,23.75,46.46
2008-01-03,27.527143,27.79,41.5,46.28,45.25,94.52,86.74,14.765841,74.66,38.825,288.9,69.94,60.4,23.475,14.53,66.91,36.32,36.37,46.34,74.4,53.05,45.555,46.89,86.32,338.5986,50.54,32.89,59.264225,7.19,128.13206,24.38,65.36,41.76,31.78,50.58,34.86,66.35,3.664286,32.63,54.77,19.53248,75.06411,32.64,15.45,104.3425,50.31,24.59,54.63,106.29,9.353234,36.27,34.91,23.62,46.23
2008-01-04,25.555714,26.68,40.01,45.95,44.6,88.5,85.69,14.420236,73.58,38.555,280.4,68.1,60.36,24.475,14.56,65.38,36.82,36.2,46.08,73.73,52.81,44.405,45.955,83.18,327.82782,50.18,32.4,57.811962,7.16,126.49833,22.35,65.72,40.63,31.38,48.86,34.09,66.39,3.478571,29.8,54.64,19.374891,74.29766,32.16,15.13,101.065,49.35,23.78,54.665,103.75,8.855721,35.97,34.18,23.365,45.37
2008-01-07,24.318571,25.03,39.68,46.25,44.55,85.47,82.17,14.490358,74.35,38.8,279.3,67.8,60.27,25.055,14.5,64.8,35.8,36.84,46.49,74.44,53.6,43.57,45.49,82.65,318.994,51.81,32.28,56.56859,7.15,125.44807,22.36,65.75,40.16,31.38,47.95,34.25,68.89,3.385714,26.35,54.89,19.147259,71.567184,32.62,15.23,98.33,47.82,23.91,53.08,103.72,8.587065,36.7,34.26,23.795,45.59
2008-01-08,24.4,26.01,39.19,47.49,45.35,86.93,79.65,14.765841,73.71,38.64,270.1,67.04,60.05,24.8,14.7,64.91,34.8,37.43,47.26,73.69,53.87,43.34,43.85,82.66,315.81583,53.35,31.47,56.6979,7.17,126.887314,22.23,66.6,39.42,31.5,45.88,33.4,71.37,3.247143,26.42,56.88,18.98967,71.1169,33.13,15.75,98.4975,47.75,22.67,53.51,102.87,8.656716,36.5,34.1,24.42,45.88
2008-01-09,24.042856,25.34,38.92,47.6,46.25,80.24,77.81,14.470323,70.84,39.12,265.0,65.25,59.44,24.685,14.5,64.9,33.21,36.38,47.32,73.8,53.92,43.625,42.96,81.17,311.56656,53.91,31.07,55.93198,7.15,127.91813,22.26,66.99,38.54,31.08,44.94,33.35,70.18,3.097143,27.43,57.93,19.479952,70.589966,32.44,15.19,96.255,47.26,21.55,52.6,103.51,8.76617,35.42,33.09,24.17,45.24
2008-01-10,25.05857,25.18,38.69,47.72,47.09,82.97,79.86,14.946156,70.72,39.85,269.2,65.54,60.24,25.51,14.37,66.27,32.66,36.95,47.43,73.76,53.89,43.59,42.625,82.01,320.37537,53.75,30.8,56.2105,7.16,124.991005,22.2,67.35,39.3,31.61,45.92,33.78,70.79,3.181429,27.73,58.64,20.968307,68.45349,32.56,15.0,98.25,47.92,22.09,51.66,102.75,8.835821,34.73,33.5,23.93,47.1
2008-01-11,24.285715,25.31,37.92,47.52,47.26,80.29,80.0,14.911095,70.06,38.665,276.0,66.0,59.88,26.155,14.32,66.0,33.77,36.66,46.74,73.35,53.79,43.785,42.735,83.44,315.37036,53.02,30.99,55.93198,7.15,121.78187,21.77,67.34,40.39,31.72,47.58,33.72,71.05,3.344286,26.85,57.76,21.012081,68.80797,33.0,15.0,97.6725,47.81,22.37,51.55,102.51,8.78607,33.08,33.53,23.79,47.5
2008-01-14,25.024286,25.65,38.03,47.9,47.38,78.87,80.15,14.951164,69.76,37.935,283.8,65.84,59.45,26.64,14.46,63.62,34.96,36.14,47.19,73.98,54.54,44.735,43.455,83.92,322.94794,52.6,31.31,56.608376,7.15,121.558205,22.41,67.31,40.6,31.58,48.59,34.08,71.23,3.247143,27.01,56.8,21.12152,70.15884,32.92,15.34,100.31,48.89,22.63,51.515,103.01,8.885572,33.33,33.13,23.73,43.11
2008-01-15,23.522858,24.99,37.74,47.7,47.33,78.51,76.0,14.355122,67.36,36.69,267.1,65.22,60.15,26.29,14.38,63.71,33.72,35.55,46.94,72.24,54.35,45.195,42.925,83.22,318.008,52.02,29.52,55.94193,7.15,113.77848,22.51,67.45,38.85,31.06,46.65,34.0,70.73,2.958571,26.26,56.43,21.235334,68.57803,32.03,15.73,95.8575,48.45,22.34,49.555,100.25,8.716418,32.31,32.8,23.565,46.77
2008-01-16,22.385714,23.66,37.46,47.83,47.35,78.44,76.5,13.693964,65.61,36.655,259.0,63.9,60.04,26.57,14.42,63.73,33.58,35.78,46.59,69.24,53.07,43.975,41.125,82.32,301.26627,51.55,28.94,55.971767,7.17,111.70713,19.7,67.33,40.21,30.86,46.81,32.51,67.77,3.0,23.16,55.29,21.15654,65.04279,32.0,17.56,89.5,48.79,21.88,46.755,98.24,8.238806,32.56,32.76,23.9,46.68
2008-01-17,22.631428,23.3,34.9,46.14,47.06,79.54,79.02,13.047833,64.45,36.95,246.0,62.14,57.93,27.375,14.15,64.08,33.77,36.97,44.67,67.57,51.72,41.995,40.015,82.54,299.3043,50.44,29.01,55.056644,6.93,113.24362,19.21,66.0,39.8,30.52,45.0,32.97,65.29,3.087143,23.24,53.0,20.793205,65.167336,31.27,18.09,85.2775,48.8,21.76,44.48,98.32,8.308457,32.68,33.11,23.225,47.1
2008-01-18,22.801428,23.25,34.8,44.47,46.93,78.04,77.76,13.047833,64.22,36.81,239.2,62.3,55.52,26.685,13.45,63.65,34.42,36.69,43.99,67.13,50.06,41.61,39.53,82.32,299.52454,50.13,29.11,54.60903,6.89,94.144394,18.95,66.01,38.52,29.95,43.57,32.97,63.09,3.078571,22.52,52.75,20.508667,64.22844,31.28,18.24,88.92,48.75,20.9,44.305,98.01,8.42786,32.9,33.17,22.96,47.42
2008-01-22,20.857143,21.89,32.99,41.5,45.3,72.22,74.4,12.21137,58.4,34.91,223.6,59.6,54.16,25.0,11.61,62.38,34.69,35.46,41.36,62.27,48.25,39.75,33.135,80.0,280.8809,47.34,27.35,51.774136,6.9,98.024536,18.05,64.5,37.66,28.63,42.57,31.5,57.21,2.907143,22.33,50.65,19.83453,60.36745,29.17,17.77,77.61,44.32,20.71,41.675,91.21,7.522388,30.36,32.5,22.27,46.09
2008-01-23,18.02,21.69,32.61,41.71,43.93,69.95,74.12,11.895818,57.85,32.92,236.8,61.19,56.23,25.2,13.0,64.72,34.8,36.25,40.65,59.72,46.81,38.59,38.05,81.04,259.75977,46.77,27.79,52.201855,7.09,104.053825,18.24,62.13,40.0,29.2,46.5,31.04,59.03,3.0,22.42,50.19,19.471195,58.154327,29.66,17.34,78.9325,43.0,20.8,39.67,94.0,7.661692,29.94,33.3,22.39,48.31
2008-01-24,18.858572,23.81,33.56,42.46,44.0,74.19,76.48,13.173053,61.73,33.92,265.0,64.21,59.3,25.62,13.97,66.1,37.94,35.74,41.9,63.2,49.58,41.37,40.015,86.9,277.34735,47.32,28.84,55.00691,7.11,109.37321,20.07,63.34,44.26,29.71,50.3,32.12,61.24,3.067143,24.27,50.9,19.650675,61.28719,30.85,18.29,86.4775,45.3,22.08,42.6,98.54,8.497513,31.31,34.24,22.295,48.48
2008-01-25,18.515715,24.14,34.72,41.23,47.49,76.33,76.97,13.363386,62.84,34.645,260.8,65.11,57.42,25.265,13.84,65.4,37.06,35.27,40.89,63.21,49.75,41.68,40.65,88.93,283.37338,46.6,29.9,57.523502,7.15,108.138176,20.0,62.34,43.21,29.5,48.07,32.87,60.56,3.017143,24.83,49.87,19.738224,61.603348,30.8,17.45,91.43,45.48,21.09,44.515,101.2,8.646766,31.75,33.98,22.0,47.99
2008-01-28,18.064285,23.95,34.8,40.68,47.51,74.34,76.48,13.353369,61.91,34.275,261.5,64.97,56.93,25.75,13.84,65.0,37.39,34.91,41.0,63.47,49.85,41.265,40.62,89.01,274.5746,46.8,29.53,57.901485,7.13,105.901505,19.62,62.5,43.4,29.65,48.01,32.42,60.42,3.08,24.12,49.18,19.58939,60.22374,30.15,17.72,88.5,45.13,20.79,43.48,100.67,8.437811,31.63,33.45,22.0,47.9
2008-01-29,18.435715,24.86,34.77,41.79,47.51,72.06,78.27,13.268219,62.59,34.61,275.0,68.49,58.14,26.82,13.76,65.31,38.75,35.2,41.84,64.23,50.83,42.06,40.655,92.08,270.6056,47.31,30.1,57.543396,7.26,108.24515,20.25,62.83,44.75,29.85,48.6,32.35,62.17,3.24,24.44,49.88,19.79951,62.015316,31.84,18.54,91.25,46.01,20.93,45.08,102.69,8.716418,31.96,33.92,22.42,48.13
2008-01-30,18.571428,24.19,35.21,42.02,47.24,73.25,79.69,13.042825,62.26,35.03,272.9,68.29,57.64,26.715,13.38,65.66,38.32,36.01,41.66,63.25,50.56,42.24,40.375,91.59,272.02704,46.63,31.0,57.662758,7.05,108.1868,20.29,62.0,46.32,29.36,48.44,32.05,62.44,3.221429,24.47,49.7,19.746979,64.74579,31.09,18.29,94.215,46.52,20.98,45.78,103.45,8.736319,31.92,34.2,22.41,48.5
2008-01-31,18.485714,23.84,33.44,41.4,46.29,68.84,80.8,12.932632,61.5,35.095,264.5,67.5,56.03,26.69,13.29,65.32,37.1,37.49,40.55,63.01,50.12,41.84,39.42,90.16,267.4124,45.89,30.78,56.6979,6.92,108.52716,20.36,61.72,45.85,29.0,46.45,31.72,61.19,3.158571,23.83,49.28,19.628786,62.925472,31.05,18.36,95.875,46.25,20.76,45.055,106.38,8.746268,31.79,33.97,22.2,48.73
2008-02-01,18.882856,25.25,33.44,42.67,46.16,73.37,81.85,13.032807,63.13,35.25,282.7,70.6,58.04,28.105,14.31,66.97,39.42,38.7,42.52,64.27,52.18,43.435,41.025,91.9,255.25525,46.3,31.53,58.697247,6.9,109.10092,21.22,62.75,46.9,28.89,47.69,30.25,64.32,3.51,24.33,50.1,20.473648,64.25718,32.66,18.5,108.75,47.48,21.56,46.85,108.47,9.373135,32.73,34.62,22.56,50.31
2008-02-04,18.774286,25.53,34.51,43.74,47.14,73.9,81.91,13.10293,63.94,35.485,289.1,70.6,59.01,28.59,14.5,66.52,39.97,39.25,43.58,65.22,53.29,44.43,41.875,91.5,246.52151,46.31,31.75,59.602425,6.91,108.031204,21.16,63.0,46.03,29.31,47.47,30.11,65.5,3.612857,25.88,49.52,20.915777,64.91824,32.31,18.2,107.745,47.71,21.6,47.255,109.02,9.562189,32.42,35.18,22.815,49.83
2008-02-05,18.414286,23.79,33.79,43.31,46.21,72.0,81.35,12.496869,63.35,35.2,270.1,67.52,57.62,27.75,14.43,64.43,36.05,37.88,42.63,62.2,52.19,43.75,40.75,88.85,244.5045,45.42,30.05,58.428677,7.0,99.337364,20.1,62.8,43.85,28.86,45.45,28.89,63.76,3.544286,24.38,48.44,20.600595,63.835632,31.1,17.59,104.9075,46.23,20.28,45.96,105.11,9.094527,30.89,34.91,22.98,49.46
2008-02-06,17.395714,24.01,32.41,43.25,46.31,68.17,79.6,12.286501,63.56,35.175,267.4,67.55,58.51,27.5,14.4,63.69,35.23,38.15,42.35,62.12,51.79,43.595,39.91,88.66,249.21422,45.56,29.75,58.18995,6.98,98.10233,19.9,62.78,43.27,29.0,44.41,28.29,63.71,3.627143,23.86,48.9,20.175976,61.862026,30.63,16.9,101.2075,46.73,20.07,45.37,107.73,9.054727,31.13,34.4,23.055,48.51
2008-02-07,16.752857,23.33,32.08,43.05,46.1,67.22,78.71,12.366642,62.38,34.97,263.1,67.32,58.27,28.305,14.39,63.31,34.26,38.01,41.66,60.98,51.08,43.56,39.74,89.17,247.62762,41.71,29.39,57.6926,6.9,99.87222,19.5,62.5,43.25,29.12,44.38,27.9,62.97,3.658571,23.1,48.74,20.031519,60.798576,30.3,17.0,101.3,46.2,19.89,44.645,108.73,8.895522,30.28,34.26,22.845,47.84
2008-02-08,17.37143,23.11,32.18,42.94,46.23,72.52,78.81,12.49186,62.95,35.84,257.1,67.62,57.16,28.7,14.33,62.95,34.0,38.8,41.88,61.35,50.74,45.625,39.755,87.63,254.6046,40.9,29.12,57.115673,7.04,103.470345,19.95,61.94,43.26,28.7,42.86,28.24,62.81,3.718571,24.0,48.6,20.219751,62.25483,30.4,17.61,101.9925,46.89,19.74,45.965,107.84,9.034826,30.69,34.95,22.845,48.64
2008-02-11,18.171429,23.36,33.15,42.76,46.0,72.77,78.85,12.672176,63.61,35.88,253.8,67.56,55.7,28.575,14.32,62.98,34.57,39.26,41.75,61.42,50.78,46.57,39.345,86.44,256.95697,42.02,29.24,56.449226,6.9,105.249954,20.15,61.36,42.82,28.85,42.15,27.91,62.69,3.82,24.9,48.59,20.53931,62.772182,30.36,17.26,101.05,47.33,19.7,46.745,108.2,9.134328,30.29,34.9,22.82,48.34
2008-02-12,17.66,24.23,33.91,43.49,46.4,73.79,81.44,13.433509,64.89,36.1,259.2,69.61,55.57,28.315,14.45,64.01,35.87,40.1,41.9,63.72,51.43,48.39,40.25,87.56,256.77176,42.86,29.41,56.876945,7.1,101.03918,20.56,62.01,42.75,29.09,42.26,28.11,63.28,3.787143,25.31,48.95,20.421118,64.68831,30.33,17.43,105.8125,47.99,19.93,47.78,111.25,9.373135,30.82,36.05,22.725,49.48
2008-02-13,17.947144,22.73,34.42,43.6,46.31,73.27,84.01,13.688955,65.65,36.2,256.5,70.15,55.9,28.15,14.38,64.65,37.14,40.01,42.59,63.92,52.27,49.305,40.735,87.65,259.6046,43.32,29.24,57.603077,7.04,99.36654,20.86,62.59,43.01,29.24,41.9,28.53,64.03,3.81,25.92,49.69,20.473648,64.458374,30.47,18.1,106.3125,48.23,19.87,48.065,109.25,9.462687,30.92,36.1,22.625,50.22
2008-02-14,18.144285,22.94,34.67,42.81,46.71,75.18,84.9,13.573754,66.37,36.0,257.0,70.19,55.98,27.85,14.1,63.73,36.7,39.57,42.38,65.09,51.56,48.81,40.065,87.97,265.76578,43.25,30.1,57.15546,7.09,99.804146,20.46,62.62,42.47,29.24,42.13,28.46,63.47,3.761429,22.55,50.25,20.41674,67.34214,30.79,18.29,107.765,48.21,20.1,48.585,109.15,9.61194,30.9,35.33,22.365,49.76
2008-02-15,17.722857,22.46,34.21,42.55,46.25,71.94,84.17,13.293263,64.85,35.51,250.0,69.18,56.08,27.455,13.44,63.11,37.41,39.17,42.06,64.93,51.21,46.9,39.0,86.95,262.42743,43.49,29.79,55.553993,6.91,102.61457,19.98,62.45,42.01,30.01,41.85,28.25,63.25,3.722857,21.91,49.82,20.403606,67.3613,30.17,18.07,107.25,47.38,19.89,47.59,109.61,9.512438,30.26,35.0,22.22,49.11
2008-02-19,17.348572,22.99,34.8,42.45,46.84,71.55,84.83,13.844228,66.75,35.545,251.6,69.86,57.11,27.92,13.52,62.48,38.35,39.64,42.39,67.76,51.44,48.32,39.225,88.06,253.50351,44.66,31.17,55.981716,6.98,102.25476,20.05,63.05,42.17,30.96,41.37,28.07,64.07,3.682857,21.75,50.05,20.701279,69.98639,30.66,17.86,113.0,48.19,19.33,48.425,114.92,9.721393,30.72,35.2,22.35,49.3
2008-02-20,17.382856,22.88,34.25,41.86,46.58,71.1,82.95,13.734035,64.87,35.68,244.8,69.46,56.91,26.915,13.58,62.48,37.95,39.71,41.75,66.64,50.96,48.525,38.22,88.29,249.65965,43.73,30.58,54.887547,6.9,100.54322,20.16,63.11,41.85,30.89,40.76,27.92,63.58,3.751429,21.21,49.2,20.565575,70.896545,31.04,17.93,109.44,47.78,18.63,48.515,111.5,9.552238,30.16,35.29,21.98,49.01
2008-02-21,17.265715,23.41,34.67,41.4,46.52,69.37,81.87,14.27999,64.32,36.265,250.0,70.55,56.8,27.005,13.31,64.54,38.25,40.09,41.6,66.69,50.47,48.73,39.52,88.96,250.0,44.38,30.83,55.09643,6.75,97.54803,20.13,62.75,42.22,30.67,42.98,27.96,63.63,3.904286,21.16,49.45,20.578709,69.86184,31.31,18.45,112.935,48.36,19.87,48.03,110.8,9.502487,30.32,35.9,22.025,49.6
2008-02-22,16.552856,23.35,34.46,41.3,46.01,69.86,81.75,14.290008,64.36,36.67,242.6,69.82,56.44,26.515,13.14,64.82,38.08,39.75,41.66,66.72,50.36,48.485,39.225,87.14,249.02402,43.59,30.2,55.026806,6.81,96.27409,19.51,62.5,41.91,30.61,42.28,27.2,63.46,3.91,21.3,49.78,20.464891,69.12413,31.19,17.66,110.5575,47.3,19.2,47.51,108.44,9.422886,30.35,36.48,22.03,49.47
2008-02-25,16.665714,23.75,35.01,41.99,46.06,71.41,83.12,14.615578,65.72,36.65,241.5,70.63,57.02,27.445,13.31,65.27,38.39,39.58,42.04,67.98,51.0,50.01,40.345,87.89,243.11311,44.18,30.83,55.80267,7.08,98.21903,19.52,63.21,42.76,31.21,43.49,27.48,64.07,3.957143,21.72,49.97,20.9114,70.743256,31.63,18.17,111.535,47.28,19.82,48.4,110.49,9.57214,30.57,36.76,22.27,49.7
2008-02-26,16.491428,24.41,35.44,42.0,46.53,70.28,83.9,14.951164,65.91,37.405,244.0,71.78,58.11,28.05,13.71,65.44,39.51,39.89,42.21,67.89,50.87,51.185,41.025,89.33,223.64865,45.08,31.01,57.43398,6.85,98.70526,19.77,63.4,43.41,31.49,44.25,27.67,64.06,3.972857,21.84,49.48,21.15654,72.716866,32.66,18.27,112.155,47.89,20.13,49.715,110.18,9.791045,30.55,37.25,22.165,50.19
2008-02-27,16.87,25.09,35.02,42.11,46.52,69.57,83.4,15.732532,66.16,37.85,246.7,72.53,58.36,28.075,13.65,62.91,39.87,39.82,41.89,69.26,50.77,52.735,41.235,89.91,230.05005,45.18,31.87,58.339153,6.9,97.6161,20.23,62.96,42.62,31.73,44.31,28.1,63.91,4.285714,22.25,49.53,20.854492,74.15395,32.94,18.03,113.71,48.6,20.29,50.77,112.05,9.960199,31.14,37.27,21.97,50.92
2008-02-28,17.967142,25.71,34.97,41.47,45.5,67.11,82.73,15.912848,65.24,37.985,249.2,73.15,57.97,28.15,13.38,62.56,38.68,40.05,41.3,69.99,49.83,56.275,41.175,89.06,233.91391,44.81,31.24,58.45852,7.12,97.732796,20.32,62.5,42.39,31.51,44.03,27.8,62.54,4.5,21.99,50.18,20.942041,75.00663,33.35,18.23,114.07,48.8,19.99,51.555,110.29,9.960199,31.45,36.93,21.55,50.63
2008-02-29,17.828571,24.94,33.48,40.75,43.72,63.97,82.4,15.582269,64.69,37.57,234.9,72.0,56.14,27.88,13.3,61.64,37.55,40.22,39.78,68.8,49.0,58.965,40.28,88.02,232.55756,43.76,30.56,57.15546,7.0,94.23192,19.94,61.88,40.38,31.08,41.93,27.02,59.71,4.302857,21.3,48.74,20.228506,73.3396,33.27,18.25,112.52,47.25,19.5,51.42,108.15,9.671641,31.01,36.38,21.59,49.53
2008-03-03,16.857143,24.73,32.53,40.68,45.01,61.2,79.25,15.552217,63.96,37.29,228.0,72.1,53.86,28.05,12.83,61.69,36.31,39.7,39.62,68.03,49.21,59.02,40.405,87.61,225.28027,44.0,29.9,57.10573,7.01,92.38423,19.93,61.62,39.43,31.0,41.06,26.87,59.32,4.377143,20.86,48.63,20.355453,73.45457,33.47,16.91,111.515,47.55,19.05,51.715,107.49,9.452736,30.62,35.99,21.7,49.22
2008-03-04,17.2,24.61,32.43,41.01,45.01,61.23,78.34,15.527172,63.15,37.52,212.3,70.47,53.66,27.71,12.67,61.63,36.31,39.78,39.74,67.92,49.45,58.3,40.295,87.61,218.10811,43.21,29.4,57.244984,6.91,91.898,19.44,62.01,38.22,30.74,40.33,26.96,60.55,4.331429,20.11,47.76,20.491158,71.37557,32.8,17.0,109.6125,47.21,19.0,51.105,104.17,9.701492,30.66,35.9,21.695,49.62
2008-03-05,17.464285,25.16,32.01,41.36,44.84,63.82,79.67,15.927874,64.49,36.61,218.8,70.89,53.79,28.285,12.73,60.28,38.0,40.03,39.74,69.59,50.12,59.59,40.21,89.4,222.22223,42.25,29.48,58.010902,7.02,95.603096,19.84,62.64,38.11,30.75,40.89,27.7,61.27,4.484286,20.91,48.18,20.57433,72.9947,32.69,17.06,113.8775,47.67,19.59,53.04,104.66,10.139303,30.8,36.0,21.795,49.26
2008-03-06,17.258572,25.26,32.21,41.12,44.16,62.5,79.38,15.437015,63.62,36.87,210.8,70.64,53.57,27.4,12.24,60.0,37.63,39.17,39.39,69.91,49.69,58.665,40.13,88.48,215.8058,42.03,29.4,57.085835,7.07,92.111946,19.83,62.51,37.15,30.75,39.56,27.5,60.54,4.374286,19.81,47.6,20.62686,72.23783,31.89,17.02,114.775,47.76,18.92,54.115,104.04,10.089552,30.88,35.63,21.695,49.85
2008-03-07,17.007143,25.07,32.04,40.28,43.5,62.01,76.37,14.931129,63.14,36.585,204.0,68.9,53.75,27.315,12.08,59.94,36.88,38.56,38.82,68.46,49.01,57.48,39.005,86.26,213.33333,41.88,28.7,55.882244,6.91,87.53163,19.75,61.4,36.61,30.51,38.61,27.32,59.51,4.307143,19.0,47.59,20.407984,70.2738,31.41,16.67,109.7525,47.93,18.5,52.55,102.69,9.880597,31.04,34.76,21.395,49.68
2008-03-10,17.052856,24.51,31.92,39.83,43.5,62.91,74.38,14.510393,64.04,37.54,196.9,68.3,54.0,27.575,11.57,59.97,36.65,38.4,38.63,68.25,48.96,56.77,38.58,84.9,206.72673,41.3,28.63,55.24564,7.15,80.481255,19.97,61.17,36.31,30.5,38.18,27.75,59.02,4.5,18.4,47.14,20.180353,69.77561,31.06,16.45,104.1575,48.52,18.62,51.59,100.49,9.800995,30.95,35.01,21.5,48.64
2008-03-11,17.428572,25.01,31.79,40.66,43.14,63.71,72.39,14.830955,64.6,38.015,203.0,69.52,53.9,27.465,10.89,60.86,37.24,38.95,39.3,69.67,49.65,58.04,39.05,85.41,212.53754,41.2,29.53,55.345108,7.14,80.189514,20.45,61.49,37.16,30.9,39.65,28.38,60.18,4.607143,18.24,47.32,20.049028,71.260605,31.26,17.15,104.7425,48.82,19.17,52.135,104.14,10.069652,31.42,35.08,21.57,49.54
2008-03-12,17.881428,25.76,32.89,40.92,44.37,65.64,72.13,15.386927,65.8,38.795,211.1,73.75,54.45,28.125,12.15,62.39,37.75,39.26,40.05,69.41,49.36,58.66,40.305,85.85,219.25426,41.99,29.65,56.56859,6.91,83.845985,20.98,62.14,38.4,30.9,40.84,28.54,60.72,4.735714,18.36,47.93,20.372965,73.12883,31.18,17.83,108.335,49.0,19.89,52.51,104.9,10.228856,31.55,36.26,21.6,49.94
2008-03-13,17.571428,25.25,32.52,40.0,43.83,64.37,71.59,14.790884,64.9,39.42,200.4,73.33,53.35,27.925,12.01,61.38,36.92,38.89,39.31,68.14,48.49,58.74,39.4,85.7,214.6046,41.22,28.83,55.086487,6.91,83.5348,20.74,61.66,36.63,30.06,39.22,28.16,60.28,4.65,18.12,47.82,20.57433,71.73964,30.73,17.52,107.275,48.76,19.39,52.375,102.41,9.791045,32.4,36.0,21.32,49.46
2008-03-14,17.742857,25.0,32.24,39.45,44.18,66.06,75.13,14.640621,63.73,38.415,195.4,73.48,52.9,27.605,11.85,60.09,36.4,38.1,38.84,68.09,48.2,61.52,39.79,83.59,215.52553,40.51,27.74,55.136223,6.97,82.64013,20.53,62.25,36.01,29.67,38.51,27.64,60.21,4.694286,18.18,46.85,20.372965,70.59955,29.61,18.3,110.14,48.0,19.39,52.155,99.15,9.731343,32.19,35.48,21.305,49.17
2008-03-17,17.507143,23.69,30.7,39.35,43.02,64.92,74.14,14.094666,61.02,37.24,179.9,72.51,51.72,26.925,11.56,59.66,35.56,37.4,38.71,67.05,47.97,58.6,39.25,82.5,206.26126,40.51,27.01,54.360355,6.91,80.08254,20.15,61.64,37.0,29.56,33.56,27.28,60.1,4.618571,17.31,46.64,19.646297,66.364914,29.0,18.02,100.76,47.92,18.34,49.75,97.86,9.472637,31.39,35.16,21.0,49.29
2008-03-18,18.381428,24.75,31.1,40.0,40.35,67.59,75.26,14.790884,62.3,38.055,192.2,74.63,54.59,27.55,11.48,60.01,37.64,37.66,40.21,68.71,48.62,60.41,40.345,83.45,212.97798,41.89,27.15,55.146168,6.91,80.539604,21.19,64.43,41.25,30.0,38.44,28.67,61.2,4.782857,17.76,47.3,20.070915,68.57803,28.62,18.24,104.72,49.12,18.57,50.875,100.28,9.751244,31.95,35.77,21.59,50.22
2008-03-19,18.524286,24.48,33.76,40.06,39.83,70.17,73.45,13.979465,60.07,37.22,202.1,73.73,54.87,28.535,11.81,60.88,37.0,39.14,40.13,66.35,48.35,56.47,39.955,86.23,216.05106,41.5,27.32,54.817917,6.91,78.701645,21.08,64.82,42.44,30.17,43.08,28.62,60.81,4.945714,17.66,48.33,19.716337,66.154144,29.57,18.61,98.7525,48.2,18.22,47.65,100.74,9.721393,31.79,36.3,21.625,50.66
2008-03-20,18.454287,23.7,34.25,39.96,39.16,69.38,72.72,13.714,58.94,37.165,206.2,72.8,55.0,28.38,11.97,60.88,36.07,38.62,39.81,64.43,47.65,52.95,39.33,83.8,208.95895,41.95,27.15,53.21645,6.91,77.0679,21.09,64.89,42.85,30.21,43.08,28.59,59.59,5.108572,17.55,48.19,19.212923,63.605698,29.03,17.94,94.125,48.21,18.29,44.915,99.92,9.920398,32.65,36.0,21.38,50.8
2008-03-24,19.091429,24.02,34.51,39.87,39.9,72.75,74.79,14.009517,59.6,37.455,228.4,74.06,56.56,28.88,12.39,63.48,38.0,39.86,40.32,65.13,48.07,55.71,40.265,87.05,219.07909,41.97,29.47,53.972424,6.91,77.31102,21.75,64.64,45.02,30.73,48.5,29.06,61.23,5.262857,18.86,48.88,19.431799,66.38408,29.79,18.57,97.59,49.3,19.42,45.97,104.92,10.79602,33.04,37.79,21.325,53.23
2008-03-25,19.618572,24.87,35.81,40.18,40.59,74.05,75.14,14.144753,60.8,36.43,230.9,75.32,55.74,29.945,12.36,65.2,37.7,40.4,40.44,65.43,48.02,56.725,40.72,89.5,223.22322,42.47,30.21,54.3703,6.91,79.576866,22.03,64.35,44.91,30.55,48.28,28.94,62.33,5.265714,19.93,49.7,19.58939,67.351715,29.67,19.82,97.34,50.72,19.61,46.96,104.78,10.825871,33.3,37.64,21.355,52.91
2008-03-26,20.091429,25.96,35.96,40.51,40.58,73.24,75.6,14.19985,60.91,35.68,218.7,75.87,54.86,30.19,12.02,65.86,37.47,40.26,40.24,66.39,48.08,57.88,40.61,90.25,224.86987,41.67,30.18,55.056644,6.92,79.644936,21.71,64.21,43.97,30.46,47.05,28.38,62.24,5.185714,19.45,49.32,19.628786,68.530136,29.83,19.45,100.0675,51.01,19.38,48.61,104.08,10.597015,33.52,37.56,21.115,52.66
2008-03-27,19.998571,26.34,35.68,41.31,41.41,70.8,74.14,13.929377,60.39,36.855,215.1,76.71,55.03,30.45,11.89,65.17,37.62,40.84,40.71,67.34,48.82,58.93,40.12,90.54,220.46547,42.42,29.84,54.64882,6.95,79.74218,21.09,64.52,42.86,30.8,45.23,28.0,62.93,5.02,19.07,50.52,19.615654,70.01513,30.07,19.75,100.6025,48.61,18.42,48.57,102.19,10.149254,33.52,37.16,21.625,52.28
